;0191;CARPETA CARTON AZUL COLGANTE;1;;714;1500;1500;0;0;786;110;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0192;CARPETA CARTON LIGA;1;;1454;2500;2500;0;0;1046;72;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0193;CARPETA CARTON LIGA DOBLE;1;;1800;3200;3200;0;0;1400;78;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0194;CARPETA CARTON MARRON;1;;193;500;500;0;0;307;159;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0195;CARPETA CARTON ROJA;1;;674;1000;1000;0;0;326;48;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0196;CARPETA CIERRE MAGICO;1;;1041;2000;2000;0;0;959;92;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0197;CARPETA OFFI ESCO BOTON CARTA;1;;1200;2200;2200;0;0;1000;83;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0198;CARPETA OFFI ESCO BOTON OFICIO;1;;1500;2700;2700;0;0;1200;80;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0199;CARPETA PLASTICA COLGANTE ;1;;1200;3700;3700;0;0;2500;208;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0200;CARPETA PLASTICA CON BICEL TAMAÑO CARTA;1;;330;800;800;0;0;470;142;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0201;CARPETA PLASTICA CON BICEL TAMAÑO OFICIO;1;;340;1300;1300;0;0;960;282;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0202;CARPETA PLASTICA FUELLE;1;;3244;4800;4800;0;0;1556;48;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0203;CARPETA PLASTICA LEGAJADORA;1;;1533;2500;2500;0;0;967;63;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0204;CARPETA PLASTICA LIGA;1;;2708;4000;4000;0;0;1292;48;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0205;CARPETA YOYO TAMAÑO CARTA ;1;;1178;2300;2300;0;0;1122;95;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0206;CARPETA YOYO TAMAÑO OFICIO;1;;1022;2500;2500;0;0;1478;145;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0207;CARTILLA CUENTOS ;1;;900;2000;2000;0;0;1100;122;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0208;CARTILLA MANDALA;1;;1330;2300;2300;0;0;970;73;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0209;CARTILLA NACHO INICIAL;1;;3544;4600;4600;0;0;1056;30;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0210;CARTILLA PARA COLOREAR PRIMAVERA NIÑA - 16 PAGINAS;1;;1324;3900;3900;0;0;2576;195;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0211;CARTILLA PARA COLOREAR PRIMAVERA NIÑA - 32 PAGINAS;1;;2000;6000;6000;0;0;4000;200;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0212;CARTILLA PARA COLOREAR PRIMAVERA NIÑO - 16 PAGINAS;1;;1324;3900;3900;0;0;2576;195;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0213;CARTILLA PINTANDO ;1;;1300;3500;3500;0;0;2200;169;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0214;CARTILLA SOPA DE LETRAS SENCILLA ;1;;300;800;800;0;0;500;167;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0215;CARTON DE RIFA;1;;92;200;200;0;0;108;117;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0216;CARTON PAJA DE MEDIO PLIEGO;1;;600;1200;1200;0;0;600;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0217;CARTON PAJA DE OCTAVO;1;;205;800;800;0;0;595;290;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0218;CARTUCHERA ESCOLAR;1;;5194;14000;14000;0;0;8806;170;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0219;CARTUCHERA FIGURAS;1;;1100;3500;3500;0;0;2400;218;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0220;CARTUCHERA PLASTICA;1;;1000;2500;2500;0;0;1500;150;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0221;CARTULINA 1/8 ARTE - COLOR AZUL;1;;204;500;500;0;0;296;145;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0222;CARTULINA 1/8 ARTE - COLOR NARANJA;1;;204;500;500;0;0;296;145;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0223;CARTULINA 1/8 ARTE - COLOR NEGRO;1;;204;500;500;0;0;296;145;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0224;CARTULINA 1/8 ARTE - COLOR ROSADO;1;;204;500;500;0;0;296;145;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0225;CARTULINA 1/8 ARTE - COLOR VERDE;1;;204;500;500;0;0;296;145;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0226;CARTULINA 1/8 ARTE - COLORES PASTEL;1;;204;500;500;0;0;296;145;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0227;CARTULINA ARTE MEDIO PLIEGO - AMARILLO;1;;328;700;700;0;0;372;113;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0228;CARTULINA ARTE MEDIO PLIEGO - AZUL;1;;328;700;700;0;0;372;113;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0229;CARTULINA ARTE MEDIO PLIEGO - FUCCIA;1;;328;700;700;0;0;372;113;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0230;CARTULINA ARTE MEDIO PLIEGO - GRIS;1;;328;700;700;0;0;372;113;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0231;CARTULINA ARTE MEDIO PLIEGO - MARRON ;1;;328;700;700;0;0;372;113;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0232;CARTULINA ARTE MEDIO PLIEGO - MORADA ;1;;328;700;700;0;0;372;113;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0233;CARTULINA ARTE MEDIO PLIEGO - NEGRA ;1;;328;700;700;0;0;372;113;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0234;CARTULINA ARTE MEDIO PLIEGO - ROSADA;1;;328;700;700;0;0;372;113;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0235;CARTULINA ARTE MEDIO PLIRGO - VERDE ;1;;328;700;700;0;0;372;113;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0236;CARTULINA BRISOL 1/8 COLOR - AMARILLA;1;;70;300;300;0;0;230;329;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0237;CARTULINA BRISOL 1/8 COLOR - AZUL;1;;70;300;300;0;0;230;329;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0238;CARTULINA BRISOL 1/8 COLOR - BLANCO;1;;70;300;300;0;0;230;329;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0239;CARTULINA BRISOL 1/8 COLOR - ROSADA;1;;70;300;300;0;0;230;329;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0240;CARTULINA BRISOL 1/8 COLOR - VERDE;1;;70;300;300;0;0;230;329;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0241;CARTULINA BRISOL MEDIO PLIEGO - AMARILLO ;1;;267;600;600;0;0;333;125;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0242;CARTULINA BRISOL MEDIO PLIEGO - AZUL;1;;267;600;600;0;0;333;125;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0243;CARTULINA BRISOL MEDIO PLIEGO - BLANCA;1;;267;600;600;0;0;333;125;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0244;CARTULINA BRISOL MEDIO PLIEGO - ROSADA;1;;267;600;600;0;0;333;125;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0245;CARTULINA BRISOL MEDIO PLIEGO - VERDE ;1;;267;600;600;0;0;333;125;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0246;CARTULINA BRISOL PLEGO - AMARILLA ;1;;483;1200;1200;0;0;717;148;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0247;CARTULINA BRISOL PLIEGO - AZUL;1;;483;1200;1200;0;0;717;148;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0248;CARTULINA BRISOL PLIEGO - BLANCO ;1;;483;1200;1200;0;0;717;148;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0249;CARTULINA BRISOL PLIEGO - NEGRO;1;;483;1200;1200;0;0;717;148;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0250;CARTULINA BRISOL PLIEGO - ROSADA;1;;483;1200;1200;0;0;717;148;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0251;CARTULINA BRISOL PLIEGO - VERDE ;1;;483;1200;1200;0;0;717;148;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0252;CARTULINA FLORECENTE * PAQUETE;1;;1348;3200;3200;0;0;1852;137;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0253;CARTULINA FLORECENTE 1/8 COLOR - AMARILLA;1;;109;400;400;0;0;291;267;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0254;CARTULINA FLORECENTE 1/8 COLOR - NARANJADA;1;;109;400;400;0;0;291;267;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0255;CARTULINA FLORECENTE 1/8 COLOR - ROSADO;1;;109;400;400;0;0;291;267;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0256;CARTULINA FLORECENTE 1/8 COLOR - VERDE;1;;109;400;400;0;0;291;267;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0257;CARTULINA FLORECENTE MEDIO PLEGO - AMARILLA;1;;447;800;800;0;0;353;79;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0258;CARTULINA FLORECENTE MEDIO PLIEGO - NARANJADA;1;;447;800;800;0;0;353;79;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0259;CARTULINA FLORECENTE MEDIO PLIEGO - ROSADA ;1;;447;800;800;0;0;353;79;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0260;CARTULINA FLORECENTE MEDIO PLIEGO - VERDE ;1;;447;800;800;0;0;353;79;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0261;CD VIRGEN;1;;450;1300;1300;0;0;850;189;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0262;CEPILLO CON POTE ;4;;1000;2800;2800;0;0;1800;180;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0263;CEPILLO DE DIENTES ECONOMICO;4;;576;1200;1200;0;0;624;108;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0264;CEPILLO DE DIENTES VIAJERO;4;;900;2500;2500;0;0;1600;178;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0265;CEPILLO PARA EXFOLIAR;3;;5000;8000;8000;0;0;3000;60;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0266;CEPILLO PARA NINA;3;;2000;5500;5500;0;0;3500;175;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0267;CEPILLO PARA UÑAS DE MANOS ;3;;1200;3500;3500;0;0;2300;192;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0268;CEPILLO REDONDO;3;;1800;3200;3200;0;0;1400;78;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0269;CERA -2D;3;;1325;3400;3400;0;0;2075;157;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0270;CHAM PIOJOS;4;;750;1500;1500;0;0;750;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0271;CHEITO 34 PRE MATEMATICAS;1;;3200;4200;4200;0;0;1000;31;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0272;CHEITO 37 MATEMATICAS;1;;3200;4200;4200;0;0;1000;31;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0273;CHINCHES ;1;;737;2000;2000;0;0;1263;171;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0274;CHINCHES COLORES;1;;1000;1600;1600;0;0;600;60;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0275;CHINCHES DE CRISTAL;1;;1450;3500;3500;0;0;2050;141;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0276;CHOCOLATE CORAZON;2;;6200;12000;12000;0;0;5800;94;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0277;CHOCOLATE MYM;2;;2400;3200;3200;0;0;800;33;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0278;CHOCOLATE OSITO;2;;4280;7300;7300;0;0;3020;71;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0279;CHOCOLATE SNICKERS;2;;2400;3200;3200;0;0;800;33;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0280;CHOCOLATES BOLSA DE REGALO;2;;3200;6200;6200;0;0;3000;94;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0281;CIERRE MAGICO BLANCO;8;;700;1500;1500;0;0;800;114;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0282;CIERRE MAGICO NEGRO;8;;700;1500;1500;0;0;800;114;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0283;CINTA BASICA 48*100;1;;3803;7200;7200;0;0;3397;89;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0284;CINTA BASICA 48*30;1;;1445;3200;3200;0;0;1755;121;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0285;CINTA BASICA ESCITORIO 12*20M;1;;361;1000;1000;0;0;639;177;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0286;CINTA CORRECTORA ;1;;1900;3600;3600;0;0;1700;89;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0287;CINTA DECORADA;1;;600;1500;1500;0;0;900;150;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0288;CINTA DELGADA;1;;800;2000;2000;0;0;1200;150;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0289;CINTA DOBLE FAS ;1;;1645;4000;4000;0;0;2355;143;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0290;CINTA ESPARADRAPO;1;;400;800;800;0;0;400;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0291;CINTA EXTRA GRANDE;1;;5400;8400;8400;0;0;3000;56;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0292;CINTA MARRON;1;;1250;3600;3600;0;0;2350;188;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0293;CINTA MEDIO ANCHA 24*40;1;;0;0;0;0;0;0;0;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0294;CINTA MINI ;1;;166;500;500;0;0;334;201;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0295;CINTA NEGRA - TEIPE;1;;667;1500;1500;0;0;833;125;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0296;CINTA TIRRO 12*25;1;;1040;2200;2200;0;0;1160;112;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0297;CINTA TIRRO 18*20;1;;1450;3700;3700;0;0;2250;155;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0298;CINTA TIRRO 24*20;1;;1875;4200;4200;0;0;2325;124;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0299;CINTA VERDE;1;;1880;4400;4400;0;0;2520;134;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0300;CINTA VERDE PARA ALAMBRE;1;;3200;4800;4800;0;0;1600;50;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0301;CINTILLOS DE NIÑA;1;;1500;4000;4000;0;0;2500;167;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0302;CLIP DOBLE 1 1/2;1;;125;400;400;0;0;275;220;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0303;CLIP DOBLE 1 1/4;1;;200;600;600;0;0;400;200;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0304;CLIP DOBLE 1 5/8;1;;600;1200;1200;0;0;600;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0305;CLIP ENCAUCHADO DE COLORES - CAJITA ;1;;954;2300;2300;0;0;1346;141;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0306;CLIP ENCAUCHADO DE COLORES - SOBRE ;1;;996;1500;1500;0;0;504;51;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0307;CLIP METALICO JUMBO ;1;;125;300;300;0;0;175;140;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0308;CLIP METALICO MARIPOSA ;1;;121;800;800;0;0;679;561;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0309;CLIP METALICO NORMAL - CAJA;1;;532;2000;2000;0;0;1468;276;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0310;COLBON EN BARRA GRANDE 40 G;1;;1070;3800;3800;0;0;2730;255;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0311;COLBON EN BARRA MEDIANO 25 G;1;;1486;2700;2700;0;0;1214;82;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0312;COLBON EN BARRA PEQUEÑO 15 G;1;;1066;2000;2000;0;0;934;88;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0313;COLBON ESCARCHADO ;1;;970;1800;1800;0;0;830;86;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0314;COLBON GRANDE;1;;1860;3700;3700;0;0;1840;99;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0315;COLBON MEDIANO;1;;1129;2400;2400;0;0;1271;113;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0316;COLBON PEQUEÑO;1;;500;1100;1100;0;0;600;120;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0317;COLBON TRANSPARENTE ;1;;1171;1800;1800;0;0;629;54;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0318;COLITA JUEGO;3;;1000;4000;4000;0;0;3000;300;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0319;COLLAR DE FIESTA;1;;3000;6000;6000;0;0;3000;100;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0320;COLLAR DE NIÑAS ;3;;2000;4500;4500;0;0;2500;125;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0321;COLLAR HAWAI;3;;6700;12000;12000;0;0;5300;79;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0322;COLORES MAGICOLOR DOBLE PUNTA *6;1;;5600;8600;8600;0;0;3000;54;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0323;COLORES NORMA;1;;9911;14200;14200;0;0;4289;43;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0324;COLORES PARCHESITOS *12;1;;4259;6200;6200;0;0;1941;46;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0325;COLORES PELIKAN *12;1;;3590;5600;5600;0;0;2010;56;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0326;COLORES PRIMAVERA *12;1;;4682;7800;7800;0;0;3118;67;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0327;COLORES PRIMAVERA DOBLE PUNTA *12;1;;5350;9500;9500;0;0;4150;78;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0328;COLORES PRIMAVERA MOTIVOS*12;1;;4827;8800;8800;0;0;3973;82;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0329;COMPAS;1;;2200;4800;4800;0;0;2600;118;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0330;CONDONES DUO ;4;;2000;5000;5000;0;0;3000;150;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0331;CONDONES JAGUY;4;;540;1500;1500;0;0;960;178;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0332;COPITOS *100 UNIDADES ;4;;1255;2000;2000;0;0;745;59;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0333;CORDONES REDONDOS - BLANCOS ;8;;300;1000;1000;0;0;700;233;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0334;CORDONES REDONDOS - COMBINADOS;8;;300;1000;1000;0;0;700;233;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0335;CORDONES REDONDOS - FUCSIA ;8;;300;1000;1000;0;0;700;233;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0336;CORDONES REDONDOS - GRIS;8;;300;1000;1000;0;0;700;233;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0337;CORDONES REDONDOS - MARRON ;8;;300;1000;1000;0;0;700;233;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0338;CORDONES TRENZA - BLANCOS ;8;;300;1000;1000;0;0;700;233;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0339;CORDONES TRENZA - NEGROS ;8;;300;1000;1000;0;0;700;233;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0340;CORDONES TRENZA - ROJO;8;;300;1000;1000;0;0;700;233;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0341;CORRECTOR OFFI DESCO;1;;815;1800;1800;0;0;985;121;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0342;CORRECTOR OFFI DESCO BLANCO;1;;1314;2500;2500;0;0;1186;90;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0343;CORTA UÑAS GRANDE;4;;1200;3500;3500;0;0;2300;192;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0344;CORTA UÑAS PEQUEÑO;4;;720;1700;1700;0;0;980;136;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0345;CORTA UÑAS PEQUEÑO FIGURITAS;4;;720;1700;1700;0;0;980;136;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0346;CORTINA DE CUMPLEAÑOS - ARCOIRIS;1;;2900;6000;6000;0;0;3100;107;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0347;CORTINA DE CUMPLEAÑOS - AZUL REY;1;;2900;6000;6000;0;0;3100;107;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0348;CORTINA DE CUMPLEAÑOS - DORADA;1;;2900;6000;6000;0;0;3100;107;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0349;CORTINA DE CUMPLEAÑOS - FUCSIA;1;;2900;6000;6000;0;0;3100;107;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0350;CORTINA DE CUMPLEAÑOS - LILA;1;;2900;6000;6000;0;0;3100;107;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0351;CORTINA DE CUMPLEAÑOS - MORADA;1;;2900;6000;6000;0;0;3100;107;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0352;CORTINA DE CUMPLEAÑOS - NEGRA;1;;2900;6000;6000;0;0;3100;107;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0353;CORTINA DE CUMPLEAÑOS - PLATEADA;1;;2900;6000;6000;0;0;3100;107;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0354;CORTINA DE CUMPLEAÑOS - ROJAS ;1;;2900;6000;6000;0;0;3100;107;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0355;CORTINA DE CUMPLEAÑOS - VERDE;1;;2900;6000;6000;0;0;3100;107;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0356;CRAYONES PARCHESITOS X10 GRUESO;1;;4994;8300;8300;0;0;3306;66;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0357;CRAYONES PELICAN X6 CORTO;1;;2110;3700;3700;0;0;1590;75;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0358;CREAMA DE PEINAR NUTRIBELA POTE AMARILLA;4;;6476;8500;8500;0;0;2024;31;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0359;CREAMA DE PEINAR NUTRIBELA POTE MORADA;4;;6476;8500;8500;0;0;2024;31;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0360;CREAMA DE PEINAR NUTRIBELA POTE ROSADA;4;;6476;8500;8500;0;0;2024;31;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0361;CREMA # 4;4;;5300;8400;8400;0;0;3100;58;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0362;CREMA DE PEINAR NUTRIBELA AMARILLA;4;;853;1000;1000;0;0;147;17;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0363;CREMA DE PEINAR NUTRIBELA MORADA;4;;853;1000;1000;0;0;147;17;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0364;CREMA DE PEINAR NUTRIBELA ROSADA;4;;853;1000;1000;0;0;147;17;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0365;CREMA DE PEINAR NUTRIBELA VERDE;4;;853;1000;1000;0;0;147;17;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0366;CREMA DE PEINAR SAVITAL;4;;580;1000;1000;0;0;420;72;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0367;CREMA DE PEINER KONZIL ;4;;422;1000;1000;0;0;578;137;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0368;CREMA EXFOLIANTE PARA EL CUERPO;4;;3250;8500;8500;0;0;5250;162;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0369;CREMA JHONSON ;4;;7650;8800;8800;0;0;1150;15;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0370;CREMA KONZIL REPARACION 3EN1;4;;450;1000;1000;0;0;550;122;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0371;CREMA LUBRIDER EN TARRO TAPA AZUL;4;;9450;13000;13000;0;0;3550;38;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0372;CREMA LUBRIDER EN TARRO TAPA MORADA ;4;;10640;14000;14000;0;0;3360;32;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0373;CREMA LUBRIDERM EN SOBRE ;4;;1075;1800;1800;0;0;725;67;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0374;CREMA PARA EL CUERPO PERFUMADA ;4;;3250;8500;8500;0;0;5250;162;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0375;CUADERNO ARG CUADROS GRANDE NIÑA;1;;1930;4500;4500;0;0;2570;133;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0376;CUADERNO ARG CUADROS GRANDE NIÑO;1;;1930;4500;4500;0;0;2570;133;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0377;CUADERNO ARG PARA DIBUJO NIÑA;1;;2292;6000;6000;0;0;3708;162;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0378;CUADERNO ARG PARA DIBUJO NIÑO;1;;2292;6000;6000;0;0;3708;162;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0379;CUADERNO ARG PEQUEÑO 100H NIÑA;1;;1650;2500;2500;0;0;850;52;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0380;CUADERNO ARG PEQUEÑO 100H NIÑA STICKER;1;;2054;3600;3600;0;0;1546;75;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0381;CUADERNO ARG PEQUEÑO 100H NIÑO;1;;1650;2500;2500;0;0;850;52;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
;0382;CUADERNO ARG RALLAS GRANDE NIÑA;1;;1930;4500;4500;0;0;2570;133;1;;1;12/04/2021 0:00;1/05/2021 0:00;1
